iucn_sid,shallow,shoreline
22735810,TRUE,TRUE
22735929,TRUE,TRUE
22736042,TRUE,TRUE
22736135,TRUE,FALSE
22736148,TRUE,TRUE
22736173,TRUE,TRUE
22736215,TRUE,TRUE
22736541,TRUE,TRUE
42483075,TRUE,TRUE
42483315,TRUE,TRUE
42483359,TRUE,TRUE
42483425,TRUE,TRUE
42483534,TRUE,TRUE
42483559,TRUE,TRUE
42483576,TRUE,TRUE
42483674,TRUE,TRUE
42483695,TRUE,TRUE
42484726,TRUE,TRUE
42484739,TRUE,TRUE
42485740,TRUE,TRUE
42485751,TRUE,TRUE
42492463,TRUE,TRUE
42492897,TRUE,TRUE
42493112,TRUE,TRUE
42493315,TRUE,TRUE
42495843,TRUE,TRUE
42566169,TRUE,FALSE
42830204,TRUE,FALSE
42830213,FALSE,FALSE
42830236,TRUE,FALSE
42830239,FALSE,FALSE
42830242,TRUE,TRUE
42830251,FALSE,FALSE
42830260,FALSE,FALSE
42830277,FALSE,FALSE
42830286,FALSE,FALSE
42830291,FALSE,FALSE
42830689,TRUE,FALSE
42874318,TRUE,FALSE
43270317,TRUE,FALSE
43398244,TRUE,TRUE
43398250,TRUE,TRUE
43508842,TRUE,TRUE
43508845,TRUE,TRUE
43508905,TRUE,TRUE
43508949,TRUE,TRUE
44392132,TRUE,TRUE
44392286,TRUE,TRUE
44392335,TRUE,TRUE
44392684,TRUE,TRUE
44392784,TRUE,TRUE
44392794,TRUE,TRUE
44392837,TRUE,TRUE
44392951,TRUE,TRUE
44393076,TRUE,TRUE
44393244,TRUE,TRUE
44393264,TRUE,TRUE
44393289,TRUE,TRUE
44393442,TRUE,TRUE
44393556,TRUE,TRUE
44393582,TRUE,TRUE
44579049,TRUE,TRUE
44579631,TRUE,TRUE
44974868,TRUE,TRUE
44975191,TRUE,TRUE
44978364,TRUE,TRUE
44978997,TRUE,TRUE
44979007,TRUE,TRUE
44979206,TRUE,TRUE
45048812,TRUE,TRUE
45048990,TRUE,TRUE
45061132,TRUE,TRUE
45354718,TRUE,TRUE
45354823,TRUE,FALSE
45354964,TRUE,TRUE
45433088,TRUE,TRUE
45959011,TRUE,TRUE
45959182,TRUE,TRUE
45959186,TRUE,TRUE
46074027,TRUE,FALSE
46074055,TRUE,FALSE
46075152,TRUE,FALSE
46075167,TRUE,FALSE
46075186,TRUE,FALSE
46075209,TRUE,FALSE
46075224,TRUE,FALSE
46075248,TRUE,FALSE
46075339,TRUE,FALSE
46075359,TRUE,FALSE
46075376,TRUE,FALSE
46079096,TRUE,TRUE
46079214,TRUE,TRUE
46079217,TRUE,TRUE
46079226,TRUE,FALSE
46079239,TRUE,TRUE
46079290,TRUE,TRUE
46079321,TRUE,TRUE
46079476,TRUE,TRUE
46079519,TRUE,FALSE
46079775,TRUE,FALSE
46079801,TRUE,TRUE
46079816,TRUE,FALSE
46079840,TRUE,TRUE
46079868,TRUE,TRUE
46079873,TRUE,FALSE
46079911,TRUE,TRUE
46079924,TRUE,TRUE
46080027,TRUE,TRUE
46080080,TRUE,FALSE
46080101,TRUE,FALSE
46080159,TRUE,FALSE
46080857,TRUE,FALSE
46081422,TRUE,FALSE
46081534,TRUE,FALSE
46081926,TRUE,FALSE
46082077,TRUE,FALSE
46082238,TRUE,FALSE
46083195,TRUE,FALSE
46083503,TRUE,FALSE
46083881,TRUE,TRUE
46084220,TRUE,FALSE
46084426,TRUE,FALSE
46084651,TRUE,FALSE
46084981,TRUE,TRUE
46085237,TRUE,TRUE
46085669,TRUE,FALSE
46085734,TRUE,FALSE
46086124,TRUE,TRUE
46086162,TRUE,FALSE
46086190,TRUE,FALSE
46086355,TRUE,FALSE
46086532,TRUE,FALSE
46086601,TRUE,FALSE
46086703,TRUE,FALSE
46086775,TRUE,FALSE
46086877,TRUE,FALSE
46086928,TRUE,FALSE
46087000,TRUE,FALSE
46087031,TRUE,FALSE
46087040,TRUE,FALSE
46087121,TRUE,FALSE
46087155,TRUE,TRUE
46087177,TRUE,FALSE
46087368,TRUE,FALSE
46087474,TRUE,FALSE
46087494,TRUE,FALSE
46087522,TRUE,FALSE
46087798,TRUE,FALSE
46087813,TRUE,FALSE
46087863,TRUE,FALSE
46087917,TRUE,FALSE
46088156,TRUE,FALSE
46088184,TRUE,FALSE
46088346,TRUE,FALSE
46088399,TRUE,FALSE
46088833,TRUE,FALSE
46093091,TRUE,FALSE
46093134,TRUE,FALSE
46093150,TRUE,FALSE
46096141,TRUE,FALSE
46096184,TRUE,FALSE
46096953,TRUE,FALSE
46097197,TRUE,FALSE
46097614,TRUE,FALSE
46097625,TRUE,FALSE
46097663,TRUE,FALSE
46097723,TRUE,FALSE
46097728,TRUE,FALSE
46097741,TRUE,FALSE
46097767,TRUE,FALSE
46098411,TRUE,FALSE
46098924,TRUE,FALSE
46099940,TRUE,FALSE
46100481,TRUE,FALSE
46101009,TRUE,FALSE
46101835,TRUE,FALSE
46102071,TRUE,FALSE
46102308,TRUE,FALSE
46102475,TRUE,FALSE
46102491,TRUE,FALSE
46102529,TRUE,FALSE
46102569,TRUE,FALSE
46102582,TRUE,TRUE
46102624,TRUE,FALSE
46102674,TRUE,FALSE
46102713,TRUE,TRUE
46102735,TRUE,FALSE
46102792,TRUE,FALSE
46102818,TRUE,FALSE
46103983,TRUE,TRUE
46104003,TRUE,FALSE
46104027,TRUE,TRUE
46104049,TRUE,TRUE
46104052,TRUE,FALSE
46104061,TRUE,TRUE
46104064,TRUE,FALSE
46104071,TRUE,FALSE
46104074,TRUE,FALSE
46104077,TRUE,TRUE
46104090,TRUE,FALSE
46104109,TRUE,TRUE
46104116,TRUE,FALSE
46104124,TRUE,FALSE
46104127,TRUE,FALSE
46104133,TRUE,FALSE
46104136,TRUE,FALSE
46104139,TRUE,FALSE
46104142,TRUE,FALSE
46104147,TRUE,FALSE
46104150,TRUE,FALSE
46104153,TRUE,FALSE
46104160,TRUE,FALSE
46104167,TRUE,FALSE
46104170,TRUE,FALSE
46104173,TRUE,FALSE
46104176,TRUE,FALSE
46104199,TRUE,FALSE
46104208,TRUE,TRUE
46104211,TRUE,FALSE
46104218,TRUE,TRUE
46104227,TRUE,FALSE
46104232,TRUE,FALSE
46104241,TRUE,TRUE
46104251,TRUE,TRUE
46104265,TRUE,TRUE
46104272,TRUE,FALSE
46104287,TRUE,TRUE
46104430,TRUE,FALSE
46104765,TRUE,FALSE
46104789,TRUE,TRUE
46104807,TRUE,FALSE
46104864,TRUE,FALSE
46104895,TRUE,FALSE
46104928,TRUE,FALSE
46104959,TRUE,FALSE
46105095,TRUE,FALSE
46105306,TRUE,FALSE
46105545,TRUE,FALSE
46105847,TRUE,FALSE
46106057,TRUE,FALSE
46106266,TRUE,FALSE
46106412,TRUE,FALSE
46106542,TRUE,FALSE
46107486,TRUE,FALSE
46107620,TRUE,FALSE
46107890,TRUE,FALSE
46108119,TRUE,FALSE
46108252,TRUE,FALSE
46108938,TRUE,TRUE
46109068,TRUE,FALSE
46109095,TRUE,FALSE
46109104,FALSE,FALSE
46109137,TRUE,FALSE
46109145,TRUE,TRUE
46967807,TRUE,TRUE
46967817,TRUE,TRUE
46967827,TRUE,TRUE
46967838,TRUE,TRUE
46967848,TRUE,TRUE
46967863,TRUE,TRUE
46967873,TRUE,TRUE
47103310,TRUE,TRUE
47113738,TRUE,TRUE
47136868,TRUE,FALSE
47137303,TRUE,TRUE
47137465,TRUE,FALSE
47137515,TRUE,FALSE
47139706,TRUE,FALSE
47139816,FALSE,FALSE
47140113,TRUE,TRUE
47140142,TRUE,TRUE
47140942,TRUE,FALSE
47141089,TRUE,FALSE
47141104,TRUE,FALSE
47141177,TRUE,TRUE
47141289,TRUE,FALSE
47141293,TRUE,FALSE
47141351,TRUE,FALSE
47141354,TRUE,FALSE
47141401,TRUE,FALSE
47141570,TRUE,FALSE
47141697,TRUE,FALSE
47141712,TRUE,FALSE
47141727,TRUE,FALSE
47141736,TRUE,FALSE
47142330,TRUE,FALSE
47142899,TRUE,FALSE
47142908,TRUE,FALSE
47142915,TRUE,FALSE
47142918,TRUE,FALSE
47142939,TRUE,FALSE
47142954,TRUE,FALSE
47143144,TRUE,FALSE
47143154,TRUE,FALSE
47143163,TRUE,FALSE
47143173,TRUE,FALSE
47143176,TRUE,FALSE
47143206,TRUE,FALSE
47143213,TRUE,FALSE
47143216,TRUE,FALSE
47143309,TRUE,FALSE
47143314,TRUE,FALSE
47143351,TRUE,FALSE
47143372,TRUE,FALSE
47143381,TRUE,FALSE
47143391,TRUE,FALSE
47143394,TRUE,FALSE
47143398,TRUE,FALSE
47143407,TRUE,FALSE
47143421,TRUE,FALSE
47143432,TRUE,FALSE
47143452,TRUE,FALSE
47143476,TRUE,FALSE
47143503,TRUE,FALSE
47143512,FALSE,FALSE
47143570,TRUE,FALSE
47143593,FALSE,FALSE
47143643,TRUE,FALSE
47143653,TRUE,FALSE
47143869,TRUE,FALSE
47144358,TRUE,FALSE
47144430,TRUE,FALSE
47144448,TRUE,FALSE
47144466,TRUE,FALSE
47144528,TRUE,FALSE
47144544,TRUE,FALSE
47144580,TRUE,FALSE
47144628,TRUE,FALSE
47144698,TRUE,FALSE
47144741,TRUE,FALSE
47144879,TRUE,FALSE
47144896,TRUE,FALSE
47144901,TRUE,FALSE
47144911,TRUE,FALSE
47144922,TRUE,FALSE
47144957,TRUE,FALSE
47144987,TRUE,FALSE
47144995,TRUE,FALSE
47145002,TRUE,FALSE
47145180,TRUE,FALSE
47145548,FALSE,FALSE
47145580,FALSE,FALSE
47145611,TRUE,FALSE
47145645,TRUE,FALSE
47145752,TRUE,FALSE
47145793,TRUE,FALSE
47145877,TRUE,FALSE
47146393,TRUE,FALSE
47147457,TRUE,FALSE
47147468,TRUE,FALSE
47147556,TRUE,FALSE
47147574,TRUE,FALSE
47147582,TRUE,FALSE
47147616,TRUE,FALSE
47147660,TRUE,FALSE
47147702,TRUE,FALSE
47147749,TRUE,FALSE
47147840,TRUE,FALSE
47147979,TRUE,FALSE
47148013,TRUE,FALSE
47148169,TRUE,TRUE
47148202,TRUE,FALSE
47148229,TRUE,FALSE
47148543,TRUE,FALSE
47148847,TRUE,FALSE
47148940,TRUE,FALSE
47148944,TRUE,FALSE
47149007,TRUE,FALSE
47149037,TRUE,FALSE
47149087,TRUE,TRUE
47149357,TRUE,FALSE
47149427,TRUE,FALSE
47149594,TRUE,FALSE
47149690,TRUE,FALSE
47149703,TRUE,FALSE
47149747,FALSE,FALSE
47149866,TRUE,FALSE
47149869,TRUE,FALSE
47149895,TRUE,FALSE
47150056,TRUE,FALSE
47150210,TRUE,TRUE
47150446,TRUE,FALSE
47150895,TRUE,FALSE
47153711,TRUE,TRUE
47153773,TRUE,FALSE
47153782,TRUE,FALSE
47153791,TRUE,FALSE
47153800,TRUE,FALSE
47164914,FALSE,FALSE
47164926,TRUE,FALSE
47165067,FALSE,FALSE
47165099,FALSE,FALSE
47165104,TRUE,FALSE
47165158,TRUE,FALSE
47165292,FALSE,FALSE
47165302,FALSE,FALSE
47165317,FALSE,FALSE
47165333,FALSE,FALSE
47165363,FALSE,FALSE
47165366,FALSE,FALSE
47165387,FALSE,FALSE
47165398,FALSE,FALSE
47165457,FALSE,FALSE
47165472,TRUE,FALSE
47165490,FALSE,FALSE
47165538,FALSE,FALSE
47166619,TRUE,TRUE
47166659,TRUE,FALSE
47261957,TRUE,TRUE
47261970,TRUE,TRUE
47269831,TRUE,FALSE
47269908,TRUE,FALSE
47270035,TRUE,FALSE
47385652,TRUE,FALSE
47400952,TRUE,FALSE
47401609,TRUE,FALSE
47402970,TRUE,FALSE
47402974,TRUE,FALSE
47402978,TRUE,FALSE
47403067,TRUE,FALSE
47406916,TRUE,FALSE
47406921,TRUE,FALSE
47407633,TRUE,FALSE
47407703,TRUE,FALSE
47407717,FALSE,FALSE
47407760,TRUE,FALSE
47407786,TRUE,FALSE
47415075,TRUE,TRUE
47415086,TRUE,TRUE
47415635,TRUE,TRUE
47417187,TRUE,TRUE
47608219,TRUE,TRUE
47608267,TRUE,TRUE
47687276,TRUE,TRUE
47687524,TRUE,TRUE
47710557,TRUE,TRUE
47712879,TRUE,TRUE
47713025,TRUE,TRUE
47728602,TRUE,FALSE
47728610,TRUE,FALSE
47728648,TRUE,FALSE
47728650,TRUE,FALSE
47941809,TRUE,TRUE
47941916,TRUE,TRUE
47941919,TRUE,TRUE
47941962,TRUE,TRUE
47942053,TRUE,TRUE
47942057,TRUE,TRUE
47942116,TRUE,TRUE
47942437,TRUE,TRUE
47943474,TRUE,TRUE
47943586,TRUE,TRUE
47943650,TRUE,TRUE
47943701,TRUE,TRUE
47943965,TRUE,TRUE
47944020,TRUE,TRUE
47944234,TRUE,TRUE
47944246,TRUE,TRUE
47945080,TRUE,TRUE
47945088,TRUE,TRUE
47945154,TRUE,TRUE
48153873,TRUE,TRUE
48153936,TRUE,TRUE
48153968,TRUE,TRUE
48153979,TRUE,TRUE
48319933,TRUE,TRUE
48320326,TRUE,FALSE
48320397,TRUE,TRUE
48320496,TRUE,FALSE
48321090,TRUE,TRUE
48321143,TRUE,TRUE
48321151,TRUE,TRUE
48321164,TRUE,TRUE
48321178,TRUE,TRUE
48321187,TRUE,TRUE
48321442,TRUE,TRUE
48321557,TRUE,TRUE
48342089,TRUE,FALSE
48342092,TRUE,TRUE
48342093,TRUE,FALSE
48342097,TRUE,FALSE
48342099,TRUE,FALSE
48342100,TRUE,FALSE
48342101,TRUE,FALSE
48342103,TRUE,FALSE
48342104,TRUE,TRUE
48342105,TRUE,FALSE
48342108,TRUE,FALSE
48342109,TRUE,TRUE
48342111,TRUE,TRUE
48342115,TRUE,TRUE
48342117,TRUE,TRUE
48342119,TRUE,FALSE
48342120,TRUE,FALSE
48342122,TRUE,TRUE
48342123,TRUE,FALSE
48342125,TRUE,TRUE
48342126,TRUE,TRUE
48342128,TRUE,TRUE
48342129,TRUE,TRUE
48342130,TRUE,FALSE
48342133,TRUE,TRUE
48342134,TRUE,FALSE
48342137,TRUE,FALSE
48342142,TRUE,TRUE
48342143,TRUE,TRUE
48342144,TRUE,TRUE
48342145,TRUE,FALSE
48342148,TRUE,FALSE
48342149,TRUE,FALSE
48342150,TRUE,FALSE
48342152,TRUE,TRUE
48342153,TRUE,FALSE
48342154,TRUE,FALSE
48342158,TRUE,FALSE
48342160,TRUE,FALSE
48342162,TRUE,FALSE
48342164,TRUE,FALSE
48342166,TRUE,FALSE
48342168,TRUE,TRUE
48342170,TRUE,FALSE
48342171,TRUE,TRUE
48342173,TRUE,FALSE
48342174,TRUE,TRUE
48342176,TRUE,TRUE
48342177,TRUE,TRUE
48342178,TRUE,TRUE
48342179,TRUE,FALSE
48342180,TRUE,TRUE
48342181,TRUE,TRUE
48342182,TRUE,FALSE
48342183,TRUE,FALSE
48342185,TRUE,FALSE
48342186,TRUE,TRUE
48342187,TRUE,FALSE
48342191,TRUE,FALSE
48342193,TRUE,FALSE
48342195,TRUE,FALSE
48342196,TRUE,TRUE
48342197,TRUE,FALSE
48342198,TRUE,FALSE
48342201,TRUE,TRUE
48342204,TRUE,FALSE
48342206,TRUE,FALSE
48342207,TRUE,FALSE
48342208,TRUE,TRUE
48342209,TRUE,TRUE
48342210,TRUE,FALSE
48342213,TRUE,TRUE
48342217,TRUE,TRUE
48342218,TRUE,TRUE
48342219,TRUE,TRUE
48342221,TRUE,FALSE
48342223,TRUE,TRUE
48342225,TRUE,FALSE
48342228,TRUE,TRUE
48342229,TRUE,TRUE
48342230,TRUE,FALSE
48342232,TRUE,FALSE
48342233,TRUE,TRUE
48342234,TRUE,FALSE
48342236,TRUE,FALSE
48342237,TRUE,FALSE
48342238,TRUE,FALSE
48342240,TRUE,FALSE
48342243,TRUE,FALSE
48342244,TRUE,FALSE
48342246,TRUE,FALSE
48342248,TRUE,FALSE
48342250,TRUE,FALSE
48342252,TRUE,TRUE
48342253,TRUE,FALSE
48342254,TRUE,FALSE
48342256,TRUE,FALSE
48342258,TRUE,TRUE
48342259,TRUE,TRUE
48342260,TRUE,FALSE
48342262,TRUE,FALSE
48342264,TRUE,FALSE
48342265,TRUE,TRUE
48342268,TRUE,FALSE
48342269,TRUE,FALSE
48342271,TRUE,TRUE
48342272,TRUE,FALSE
48342273,TRUE,TRUE
48342274,TRUE,FALSE
48342277,TRUE,TRUE
48342278,TRUE,FALSE
48342280,TRUE,FALSE
48342281,TRUE,TRUE
48342282,TRUE,TRUE
48342283,TRUE,FALSE
48342284,TRUE,TRUE
48342285,TRUE,FALSE
48342287,TRUE,TRUE
48342288,TRUE,FALSE
48342289,TRUE,TRUE
48342290,TRUE,TRUE
48342292,TRUE,TRUE
48342294,TRUE,FALSE
48342295,TRUE,FALSE
48342298,TRUE,TRUE
48342300,TRUE,FALSE
48342303,TRUE,FALSE
48342305,TRUE,TRUE
48342306,TRUE,FALSE
48342307,TRUE,FALSE
48342309,TRUE,FALSE
48342312,TRUE,TRUE
48342314,TRUE,FALSE
48342316,TRUE,TRUE
48342317,TRUE,FALSE
48342320,TRUE,TRUE
48342321,TRUE,TRUE
48342325,TRUE,FALSE
48342326,TRUE,TRUE
48342328,TRUE,FALSE
48342329,TRUE,FALSE
48342332,TRUE,FALSE
48342333,TRUE,FALSE
48342337,TRUE,TRUE
48342339,TRUE,FALSE
48342341,TRUE,FALSE
48342342,TRUE,TRUE
48342345,TRUE,FALSE
48342346,TRUE,FALSE
48342349,TRUE,FALSE
48342351,TRUE,FALSE
48342352,TRUE,FALSE
48342354,TRUE,FALSE
48342356,TRUE,TRUE
48342357,TRUE,FALSE
48342358,TRUE,TRUE
48342359,TRUE,FALSE
48342362,TRUE,FALSE
48342364,TRUE,FALSE
48342366,TRUE,FALSE
48342371,TRUE,FALSE
48342372,TRUE,FALSE
48342373,TRUE,FALSE
48342376,TRUE,FALSE
48342378,TRUE,FALSE
48342379,TRUE,TRUE
48342381,TRUE,FALSE
48342383,TRUE,FALSE
48342385,TRUE,FALSE
48342388,TRUE,FALSE
48342389,TRUE,FALSE
48342392,TRUE,FALSE
48342394,TRUE,FALSE
48342396,TRUE,FALSE
48342397,TRUE,FALSE
48342398,TRUE,FALSE
48342400,TRUE,TRUE
48342402,TRUE,FALSE
48342405,TRUE,FALSE
48342407,TRUE,TRUE
48342409,TRUE,FALSE
48342410,TRUE,FALSE
48342411,TRUE,TRUE
48342412,TRUE,FALSE
48342414,TRUE,TRUE
48342416,TRUE,FALSE
48342417,TRUE,FALSE
48342419,TRUE,TRUE
48342420,TRUE,TRUE
48342422,TRUE,TRUE
48342425,TRUE,FALSE
48342427,TRUE,FALSE
48342428,TRUE,FALSE
48342431,TRUE,TRUE
48342433,TRUE,FALSE
48342435,TRUE,FALSE
48342436,TRUE,FALSE
48342437,TRUE,TRUE
48342440,TRUE,TRUE
48342441,TRUE,TRUE
48342442,TRUE,TRUE
48342444,TRUE,FALSE
48342445,TRUE,FALSE
48342448,TRUE,TRUE
48342449,TRUE,FALSE
48342451,TRUE,FALSE
48342454,TRUE,TRUE
48342455,TRUE,TRUE
48342456,TRUE,FALSE
48342458,TRUE,FALSE
48342460,TRUE,FALSE
48342462,TRUE,TRUE
48342464,TRUE,TRUE
48342466,TRUE,FALSE
48342467,TRUE,TRUE
48342469,TRUE,FALSE
48342471,TRUE,TRUE
48342473,TRUE,TRUE
48342475,TRUE,TRUE
48342477,TRUE,FALSE
48342482,TRUE,TRUE
48342485,TRUE,TRUE
48342486,TRUE,FALSE
48342487,TRUE,FALSE
48342488,TRUE,TRUE
48342489,TRUE,TRUE
48342492,TRUE,TRUE
48342493,TRUE,FALSE
48342496,TRUE,TRUE
48342498,TRUE,FALSE
48342499,TRUE,FALSE
48342501,TRUE,FALSE
48342502,TRUE,TRUE
48342504,TRUE,FALSE
48342505,TRUE,TRUE
48342508,TRUE,FALSE
48342511,TRUE,FALSE
48342512,TRUE,FALSE
48342513,TRUE,TRUE
48342516,TRUE,TRUE
48342518,TRUE,TRUE
48342519,TRUE,TRUE
48342521,TRUE,TRUE
48342523,TRUE,FALSE
48342524,TRUE,TRUE
48342525,TRUE,FALSE
48342528,TRUE,TRUE
48342529,TRUE,TRUE
48342530,TRUE,FALSE
48342534,TRUE,TRUE
48342535,TRUE,FALSE
48443321,TRUE,TRUE
48444454,TRUE,TRUE
48444538,TRUE,TRUE
48445063,TRUE,TRUE
49145820,TRUE,FALSE
49186649,TRUE,FALSE
49188668,TRUE,FALSE
49217539,TRUE,FALSE
49217590,TRUE,FALSE
49217654,TRUE,FALSE
49217798,TRUE,FALSE
49217962,TRUE,FALSE
49218074,TRUE,FALSE
49218151,TRUE,FALSE
49218712,TRUE,FALSE
49254470,TRUE,TRUE
49437996,TRUE,FALSE
49438012,TRUE,FALSE
49677201,TRUE,FALSE
49677217,TRUE,FALSE
49829652,TRUE,FALSE
49911704,TRUE,FALSE
50009374,TRUE,TRUE
50009685,TRUE,TRUE
50009857,TRUE,TRUE
50011071,TRUE,FALSE
50012470,TRUE,FALSE
50012660,TRUE,FALSE
50016125,TRUE,FALSE
50020621,TRUE,FALSE
50020625,TRUE,FALSE
50078139,TRUE,FALSE
50107293,TRUE,TRUE
50107605,TRUE,FALSE
50108167,TRUE,FALSE
50113293,TRUE,FALSE
50113365,TRUE,FALSE
50126592,TRUE,TRUE
50148677,TRUE,TRUE
50148695,TRUE,FALSE
50148787,TRUE,FALSE
50148930,TRUE,FALSE
50149061,TRUE,TRUE
50160898,TRUE,FALSE
50161091,TRUE,FALSE
50161093,TRUE,FALSE
50475932,TRUE,TRUE
50853886,TRUE,FALSE
50902942,TRUE,FALSE
50902961,TRUE,FALSE
50903119,TRUE,FALSE
50903138,TRUE,FALSE
50903183,TRUE,FALSE
50903234,TRUE,FALSE
50903247,TRUE,FALSE
50903260,TRUE,FALSE
50903263,TRUE,FALSE
54007396,TRUE,FALSE
54007412,TRUE,FALSE
54007474,TRUE,FALSE
54081377,TRUE,TRUE
55499904,TRUE,TRUE
55686342,TRUE,TRUE
56051847,TRUE,TRUE
56064105,TRUE,TRUE
56064318,TRUE,TRUE
56065022,TRUE,TRUE
56077628,TRUE,TRUE
56084246,FALSE,FALSE
56156054,TRUE,TRUE
56495716,TRUE,TRUE
56495741,TRUE,TRUE
56495771,TRUE,TRUE
56496009,TRUE,TRUE
56496487,TRUE,TRUE
56496527,TRUE,TRUE
56496590,TRUE,TRUE
56497523,TRUE,TRUE
56499490,TRUE,TRUE
56499798,TRUE,TRUE
56499821,TRUE,TRUE
56499825,TRUE,TRUE
56499830,TRUE,TRUE
56499879,TRUE,TRUE
56500553,TRUE,TRUE
56503696,TRUE,TRUE
56503706,TRUE,TRUE
56503710,TRUE,TRUE
56503729,TRUE,TRUE
56503738,TRUE,TRUE
56779782,TRUE,TRUE
56792661,TRUE,TRUE
56852190,TRUE,FALSE
56852265,TRUE,FALSE
56852298,TRUE,FALSE
56852351,TRUE,FALSE
56852510,TRUE,FALSE
56852595,TRUE,FALSE
57274377,TRUE,FALSE
57274554,TRUE,FALSE
57452852,FALSE,FALSE
57453548,FALSE,FALSE
57453584,FALSE,FALSE
57453648,FALSE,FALSE
57453678,FALSE,FALSE
57453696,FALSE,FALSE
57453720,FALSE,FALSE
57453743,FALSE,FALSE
57491665,TRUE,TRUE
57505507,TRUE,FALSE
57505709,TRUE,FALSE
57506640,TRUE,FALSE
57508187,TRUE,FALSE
57509336,TRUE,FALSE
57509409,TRUE,FALSE
57509876,TRUE,TRUE
57557415,TRUE,TRUE
57693936,FALSE,FALSE
57714556,FALSE,FALSE
57825241,FALSE,FALSE
58048540,TRUE,TRUE
58048618,TRUE,TRUE
58048910,TRUE,TRUE
58051156,TRUE,TRUE
58053533,TRUE,TRUE
58241062,TRUE,FALSE
59034974,TRUE,FALSE
60469170,FALSE,FALSE
60469175,FALSE,FALSE
60469186,FALSE,FALSE
60469196,TRUE,FALSE
60469204,FALSE,FALSE
60469215,FALSE,FALSE
60469220,TRUE,FALSE
60469224,TRUE,TRUE
60469232,FALSE,FALSE
60469237,FALSE,FALSE
60469241,FALSE,FALSE
60469244,FALSE,FALSE
60469249,FALSE,FALSE
60469264,FALSE,FALSE
60469273,FALSE,FALSE
60469298,FALSE,FALSE
60469323,FALSE,FALSE
60469375,FALSE,FALSE
60469441,TRUE,TRUE
60469516,FALSE,FALSE
60469527,FALSE,FALSE
60469546,FALSE,FALSE
60469552,FALSE,FALSE
60469588,FALSE,FALSE
60469615,FALSE,FALSE
60469670,TRUE,FALSE
60469697,FALSE,FALSE
60469712,FALSE,FALSE
60469804,FALSE,FALSE
60469816,FALSE,FALSE
60469866,FALSE,FALSE
60469890,FALSE,FALSE
60469980,FALSE,FALSE
60470089,FALSE,FALSE
60470092,FALSE,FALSE
60470096,FALSE,FALSE
60470322,FALSE,FALSE
60470339,TRUE,FALSE
60470344,TRUE,FALSE
60470358,FALSE,FALSE
60470361,FALSE,FALSE
60470373,FALSE,FALSE
60470376,FALSE,FALSE
60470379,FALSE,FALSE
60470382,FALSE,FALSE
60470388,FALSE,FALSE
60470392,FALSE,FALSE
60470395,TRUE,FALSE
60470399,FALSE,FALSE
60470414,TRUE,FALSE
60470418,TRUE,FALSE
60470422,FALSE,FALSE
60470425,TRUE,FALSE
60470440,FALSE,FALSE
60470461,FALSE,FALSE
60470467,FALSE,FALSE
60470481,FALSE,FALSE
60470485,FALSE,FALSE
60470489,FALSE,FALSE
60470665,FALSE,FALSE
60470674,FALSE,FALSE
60470680,FALSE,FALSE
60470683,FALSE,FALSE
60470687,FALSE,FALSE
60470704,FALSE,FALSE
60470745,TRUE,TRUE
60470750,TRUE,FALSE
60470770,FALSE,FALSE
60470792,TRUE,FALSE
60470817,FALSE,FALSE
60470856,FALSE,FALSE
60470876,FALSE,FALSE
60470908,FALSE,FALSE
60470918,FALSE,FALSE
60470977,FALSE,FALSE
60471195,FALSE,FALSE
60471691,FALSE,FALSE
60471792,FALSE,FALSE
60471825,FALSE,FALSE
60471850,FALSE,FALSE
60471855,FALSE,FALSE
60471860,FALSE,FALSE
60471865,FALSE,FALSE
60471877,FALSE,FALSE
60471883,FALSE,FALSE
60471901,FALSE,FALSE
60471916,FALSE,FALSE
60471925,FALSE,FALSE
60471934,TRUE,FALSE
60471973,TRUE,FALSE
60472006,TRUE,FALSE
60472203,FALSE,FALSE
60472409,FALSE,FALSE
60472779,FALSE,FALSE
60473762,FALSE,FALSE
60474290,FALSE,FALSE
60475013,FALSE,FALSE
60475627,FALSE,FALSE
60476220,FALSE,FALSE
60476941,FALSE,FALSE
60477122,FALSE,FALSE
60477337,FALSE,FALSE
60477619,TRUE,FALSE
60477991,FALSE,FALSE
60478393,TRUE,FALSE
60478881,FALSE,FALSE
60479167,TRUE,FALSE
60479354,TRUE,FALSE
60479648,FALSE,FALSE
60480024,FALSE,FALSE
60480620,FALSE,FALSE
60480946,FALSE,FALSE
60481184,FALSE,FALSE
60481655,TRUE,FALSE
60481663,FALSE,FALSE
60481692,FALSE,FALSE
60481712,FALSE,FALSE
60481729,FALSE,FALSE
60481876,FALSE,FALSE
60481885,FALSE,FALSE
60481914,FALSE,FALSE
60481936,FALSE,FALSE
60482037,FALSE,FALSE
60482063,TRUE,FALSE
60482102,FALSE,FALSE
60482105,TRUE,FALSE
60482178,TRUE,FALSE
60482248,TRUE,FALSE
60482259,TRUE,FALSE
60482312,FALSE,FALSE
60482374,FALSE,FALSE
60482467,TRUE,FALSE
60482532,FALSE,FALSE
60482553,FALSE,FALSE
60482562,FALSE,FALSE
60482607,FALSE,FALSE
60482611,FALSE,FALSE
60482676,FALSE,FALSE
60482710,FALSE,FALSE
60482715,FALSE,FALSE
60482748,FALSE,FALSE
60482776,FALSE,FALSE
60482786,FALSE,FALSE
