iucn_sid,stressor,code,score_num,sens
65370525,oa,11.1,NA,FALSE
65370525,oa,11.3,NA,FALSE
65370525,slr,NA,NA,NA
65370525,sst,11.1,NA,FALSE
65370525,sst,11.3,NA,FALSE
65370744,oa,11.1,NA,FALSE
65370744,oa,11.3,NA,FALSE
65370744,slr,11.1,NA,FALSE
65370744,sst,11.1,NA,FALSE
65370744,sst,11.3,NA,FALSE
65371194,oa,11.1,NA,FALSE
65371194,oa,11.3,NA,FALSE
65371194,slr,NA,NA,NA
65371194,sst,11.1,NA,FALSE
65371194,sst,11.3,NA,FALSE
65372036,oa,11.1,NA,FALSE
65372036,oa,11.3,NA,FALSE
65372036,slr,11.1,NA,FALSE
65372036,sst,11.1,NA,FALSE
65372036,sst,11.3,NA,FALSE
65372127,oa,11.1,NA,FALSE
65372127,oa,11.3,NA,FALSE
65372127,slr,NA,NA,NA
65372127,sst,11.1,NA,FALSE
65372127,sst,11.3,NA,FALSE
65372290,oa,11.1,NA,FALSE
65372290,oa,11.3,NA,FALSE
65372290,slr,NA,NA,NA
65372290,sst,11.1,NA,FALSE
65372290,sst,11.3,NA,FALSE
65372675,oa,11.1,NA,FALSE
65372675,oa,11.3,NA,FALSE
65372675,slr,NA,NA,NA
65372675,sst,11.1,NA,FALSE
65372675,sst,11.3,NA,FALSE
65372732,oa,11.1,NA,FALSE
65372732,oa,11.3,NA,FALSE
65372732,slr,NA,NA,NA
65372732,sst,11.1,NA,FALSE
65372732,sst,11.3,NA,FALSE
65372876,oa,11.1,NA,FALSE
65372876,oa,11.3,NA,FALSE
65372876,slr,NA,NA,NA
65372876,sst,11.1,NA,FALSE
65372876,sst,11.3,NA,FALSE
65374054,oa,11.1,NA,FALSE
65374054,oa,11.3,NA,FALSE
65374054,slr,NA,NA,NA
65374054,sst,11.1,NA,FALSE
65374054,sst,11.3,NA,FALSE
65374110,oa,11.1,NA,FALSE
65374110,oa,11.3,NA,FALSE
65374110,slr,NA,NA,NA
65374110,sst,11.1,NA,FALSE
65374110,sst,11.3,NA,FALSE
65374417,oa,11.1,NA,FALSE
65374417,oa,11.3,NA,FALSE
65374417,slr,NA,NA,NA
65374417,sst,11.1,NA,FALSE
65374417,sst,11.3,NA,FALSE
67968365,oa,11.1,NA,FALSE
67968365,oa,11.3,NA,FALSE
67968365,slr,NA,NA,NA
67968365,sst,11.1,NA,FALSE
67968365,sst,11.3,NA,FALSE
69793032,oa,11.1,NA,FALSE
69793032,slr,NA,NA,NA
69793032,sst,11.1,NA,FALSE
69793068,oa,11.1,NA,FALSE
69793068,slr,NA,NA,NA
69793068,sst,11.1,NA,TRUE
69793201,oa,11.1,NA,FALSE
69793201,slr,NA,NA,NA
69793201,sst,11.1,NA,TRUE
69793564,oa,11.1,NA,FALSE
69793564,slr,NA,NA,NA
69793564,sst,11.1,NA,TRUE
69919546,oa,11.1,NA,FALSE
69919546,slr,NA,NA,NA
69919546,sst,11.1,NA,FALSE
70010872,oa,11.1,NA,FALSE
70010872,slr,NA,NA,NA
70010872,sst,11.1,NA,FALSE
72050476,oa,11.1,NA,FALSE
72050476,slr,11.1,NA,FALSE
72050476,sst,11.1,3,TRUE
74491261,oa,11.1,NA,FALSE
74491261,slr,11.1,NA,FALSE
74491261,sst,11.1,5,TRUE
79800470,oa,11.5,NA,FALSE
79800470,slr,NA,NA,NA
79800470,sst,11.5,NA,FALSE
83776383,oa,11.3,NA,FALSE
83776383,slr,NA,NA,NA
83776383,sst,11.3,3,TRUE
84131194,oa,11.1,NA,FALSE
84131194,oa,11.3,NA,FALSE
84131194,slr,11.1,3,TRUE
84131194,sst,11.1,3,TRUE
84131194,sst,11.3,3,TRUE
84156809,oa,11.3,NA,FALSE
84156809,slr,NA,NA,NA
84156809,sst,11.3,3,TRUE
87568608,oa,11.1,NA,FALSE
87568608,oa,11.3,NA,FALSE
87568608,slr,NA,NA,NA
87568608,sst,11.1,NA,FALSE
87568608,sst,11.3,NA,FALSE
91602885,oa,11.1,NA,FALSE
91602885,slr,11.1,NA,FALSE
91602885,sst,11.1,NA,FALSE
98471199,oa,11.1,NA,FALSE
98471199,oa,11.3,NA,FALSE
98471199,slr,NA,NA,NA
98471199,sst,11.1,NA,FALSE
98471199,sst,11.3,NA,FALSE
98471289,oa,11.5,NA,FALSE
98471289,slr,11.5,NA,FALSE
98471289,sst,11.5,NA,FALSE
98471433,oa,11.5,NA,FALSE
98471433,slr,11.5,NA,FALSE
98471433,sst,11.5,NA,FALSE
98841657,oa,11.5,NA,FALSE
98841657,slr,NA,NA,NA
98841657,sst,11.5,NA,FALSE
99167147,oa,11.3,NA,FALSE
99167147,oa,11.5,NA,FALSE
99167147,slr,NA,NA,NA
99167147,sst,11.3,NA,TRUE
99167147,sst,11.5,NA,TRUE
101730467,oa,11.1,NA,FALSE
101730467,oa,11.3,NA,FALSE
101730467,slr,NA,NA,NA
101730467,sst,11.1,NA,FALSE
101730467,sst,11.3,NA,FALSE
107261083,oa,11.1,NA,FALSE
107261083,oa,11.3,NA,FALSE
107261083,slr,NA,NA,NA
107261083,sst,11.1,NA,FALSE
107261083,sst,11.3,NA,FALSE
120942051,oa,11.1,NA,FALSE
120942051,slr,11.1,NA,FALSE
120942051,sst,11.1,NA,FALSE
122898736,oa,11.5,NA,FALSE
122898736,slr,NA,NA,NA
122898736,sst,11.5,3,TRUE
122904064,oa,11.1,NA,FALSE
122904064,slr,NA,NA,NA
122904064,sst,11.1,3,TRUE
122913501,oa,11.1,NA,FALSE
122913501,slr,NA,NA,NA
122913501,sst,11.1,3,TRUE
123387810,oa,11.1,NA,FALSE
123387810,slr,NA,NA,NA
123387810,sst,11.1,3,TRUE
123423098,oa,11.3,NA,FALSE
123423098,slr,NA,NA,NA
123423098,sst,11.3,NA,FALSE
123423510,oa,11.3,NA,FALSE
123423510,slr,NA,NA,NA
123423510,sst,11.3,NA,FALSE
123434776,oa,11.1,NA,FALSE
123434776,slr,NA,NA,NA
123434776,sst,11.1,NA,FALSE
141483795,oa,11.1,NA,FALSE
141483795,oa,11.5,NA,FALSE
141483795,slr,NA,NA,NA
141483795,sst,11.1,NA,FALSE
141483795,sst,11.5,NA,FALSE
141483816,oa,11.1,NA,FALSE
141483816,slr,NA,NA,NA
141483816,sst,11.1,NA,FALSE
141483916,oa,11.1,NA,FALSE
141483916,slr,NA,NA,NA
141483916,sst,11.1,NA,FALSE
141484010,oa,11.1,NA,FALSE
141484010,slr,NA,NA,NA
141484010,sst,11.1,NA,FALSE
160075998,oa,11.5,NA,TRUE
160075998,slr,NA,NA,NA
160075998,sst,11.5,NA,TRUE
