iucn_sid,stressor,sens
133595,oa,TRUE
133595,slr,NA
133595,sst,TRUE
133596,oa,TRUE
133596,slr,NA
133596,sst,TRUE
133597,oa,TRUE
133597,slr,NA
133597,sst,TRUE
133598,oa,TRUE
133598,slr,NA
133598,sst,TRUE
133599,oa,TRUE
133599,slr,NA
133599,sst,TRUE
133600,oa,TRUE
133600,slr,NA
133600,sst,TRUE
133601,oa,TRUE
133601,slr,NA
133601,sst,TRUE
133602,oa,TRUE
133602,slr,NA
133602,sst,TRUE
133603,oa,TRUE
133603,slr,NA
133603,sst,TRUE
133604,oa,TRUE
133604,slr,NA
133604,sst,TRUE
133605,oa,TRUE
133605,slr,NA
133605,sst,TRUE
133606,oa,TRUE
133606,slr,NA
133606,sst,TRUE
133607,oa,TRUE
133607,slr,NA
133607,sst,TRUE
133608,oa,TRUE
133608,slr,NA
133608,sst,TRUE
133609,oa,TRUE
133609,slr,NA
133609,sst,TRUE
133610,oa,TRUE
133610,slr,NA
133610,sst,TRUE
133611,oa,TRUE
133611,slr,NA
133611,sst,TRUE
133612,oa,TRUE
133612,slr,NA
133612,sst,TRUE
133613,oa,TRUE
133613,slr,NA
133613,sst,TRUE
133614,oa,TRUE
133614,slr,NA
133614,sst,TRUE
133615,oa,TRUE
133615,slr,NA
133615,sst,TRUE
133616,oa,TRUE
133616,slr,NA
133616,sst,TRUE
133617,oa,TRUE
133617,slr,NA
133617,sst,TRUE
133618,oa,TRUE
133618,slr,NA
133618,sst,TRUE
133619,oa,TRUE
133619,slr,NA
133619,sst,TRUE
133620,oa,TRUE
133620,slr,NA
133620,sst,TRUE
133621,oa,TRUE
133621,slr,NA
133621,sst,TRUE
133622,oa,TRUE
133622,slr,NA
133622,sst,TRUE
133623,oa,TRUE
133623,slr,NA
133623,sst,TRUE
133624,oa,TRUE
133624,slr,NA
133624,sst,TRUE
133625,oa,TRUE
133625,slr,NA
133625,sst,TRUE
133626,oa,TRUE
133626,slr,NA
133626,sst,TRUE
133627,oa,TRUE
133627,slr,NA
133627,sst,TRUE
133628,oa,TRUE
133628,slr,NA
133628,sst,TRUE
133629,oa,TRUE
133629,slr,NA
133629,sst,TRUE
133630,oa,TRUE
133630,slr,NA
133630,sst,TRUE
133631,oa,TRUE
133631,slr,NA
133631,sst,TRUE
133632,oa,TRUE
133632,slr,NA
133632,sst,TRUE
133633,oa,TRUE
133633,slr,NA
133633,sst,TRUE
133634,oa,TRUE
133634,slr,NA
133634,sst,TRUE
133635,oa,TRUE
133635,slr,NA
133635,sst,TRUE
133636,oa,TRUE
133636,slr,NA
133636,sst,TRUE
133637,oa,TRUE
133637,slr,NA
133637,sst,TRUE
133638,oa,TRUE
133638,slr,NA
133638,sst,TRUE
133639,oa,TRUE
133639,slr,NA
133639,sst,TRUE
133640,oa,TRUE
133640,slr,NA
133640,sst,TRUE
133641,oa,TRUE
133641,slr,NA
133641,sst,TRUE
133642,oa,TRUE
133642,slr,NA
133642,sst,TRUE
133643,oa,TRUE
133643,slr,NA
133643,sst,TRUE
133644,oa,TRUE
133644,slr,NA
133644,sst,TRUE
133645,oa,TRUE
133645,slr,NA
133645,sst,TRUE
133646,oa,TRUE
133646,slr,NA
133646,sst,TRUE
133647,oa,TRUE
133647,slr,NA
133647,sst,TRUE
133648,oa,TRUE
133648,slr,NA
133648,sst,TRUE
133649,oa,TRUE
133649,slr,NA
133649,sst,TRUE
133650,oa,TRUE
133650,slr,NA
133650,sst,TRUE
133651,oa,TRUE
133651,slr,NA
133651,sst,TRUE
133652,oa,TRUE
133652,slr,NA
133652,sst,TRUE
133653,oa,TRUE
133653,slr,NA
133653,sst,TRUE
133654,oa,TRUE
133654,slr,NA
133654,sst,TRUE
133655,oa,TRUE
133655,slr,NA
133655,sst,TRUE
133656,oa,TRUE
133656,slr,NA
133656,sst,TRUE
133657,oa,TRUE
133657,slr,NA
133657,sst,TRUE
133658,oa,TRUE
133658,slr,NA
133658,sst,TRUE
133659,oa,TRUE
133659,slr,NA
133659,sst,TRUE
133660,oa,TRUE
133660,slr,NA
133660,sst,TRUE
133661,oa,TRUE
133661,slr,NA
133661,sst,TRUE
133662,oa,TRUE
133662,slr,NA
133662,sst,TRUE
133663,oa,TRUE
133663,slr,NA
133663,sst,TRUE
133664,oa,TRUE
133664,slr,NA
133664,sst,TRUE
133665,oa,TRUE
133665,slr,NA
133665,sst,TRUE
133666,oa,TRUE
133666,slr,NA
133666,sst,TRUE
133667,oa,TRUE
133667,slr,NA
133667,sst,TRUE
133668,oa,TRUE
133668,slr,NA
133668,sst,TRUE
133669,oa,TRUE
133669,slr,NA
133669,sst,TRUE
133670,oa,TRUE
133670,slr,NA
133670,sst,TRUE
133671,oa,TRUE
133671,slr,NA
133671,sst,TRUE
133672,oa,TRUE
133672,slr,NA
133672,sst,TRUE
133673,oa,TRUE
133673,slr,NA
133673,sst,TRUE
133674,oa,TRUE
133674,slr,NA
133674,sst,TRUE
133675,oa,TRUE
133675,slr,NA
133675,sst,TRUE
133676,oa,TRUE
133676,slr,NA
133676,sst,TRUE
133677,oa,TRUE
133677,slr,NA
133677,sst,TRUE
133678,oa,TRUE
133678,slr,NA
133678,sst,TRUE
133679,oa,TRUE
133679,slr,NA
133679,sst,TRUE
133680,oa,TRUE
133680,slr,NA
133680,sst,TRUE
133681,oa,TRUE
133681,slr,NA
133681,sst,TRUE
133682,oa,TRUE
133682,slr,NA
133682,sst,TRUE
133683,oa,TRUE
133683,slr,NA
133683,sst,TRUE
133684,oa,TRUE
133684,slr,NA
133684,sst,TRUE
133685,oa,TRUE
133685,slr,NA
133685,sst,TRUE
133686,oa,TRUE
133686,slr,NA
133686,sst,TRUE
133687,oa,TRUE
133687,slr,NA
133687,sst,TRUE
133688,oa,TRUE
133688,slr,NA
133688,sst,TRUE
133689,oa,TRUE
133689,slr,NA
133689,sst,TRUE
133690,oa,TRUE
133690,slr,NA
133690,sst,TRUE
133691,oa,TRUE
133691,slr,NA
133691,sst,TRUE
133692,oa,TRUE
133692,slr,NA
133692,sst,TRUE
133693,oa,TRUE
133693,slr,NA
133693,sst,TRUE
133694,oa,TRUE
133694,slr,NA
133694,sst,TRUE
133695,oa,TRUE
133695,slr,NA
133695,sst,TRUE
133696,oa,TRUE
133696,slr,NA
133696,sst,TRUE
133697,oa,TRUE
133697,slr,NA
133697,sst,TRUE
133698,oa,TRUE
133698,slr,NA
133698,sst,TRUE
133699,oa,TRUE
133699,slr,NA
133699,sst,TRUE
133700,oa,TRUE
133700,slr,NA
133700,sst,TRUE
133701,oa,TRUE
133701,slr,NA
133701,sst,TRUE
133702,oa,TRUE
133702,slr,NA
133702,sst,TRUE
133703,oa,TRUE
133703,slr,NA
133703,sst,TRUE
135309,oa,FALSE
135309,slr,FALSE
135309,sst,FALSE
135315,oa,FALSE
135315,slr,FALSE
135315,sst,FALSE
135317,oa,FALSE
135317,slr,FALSE
135317,sst,FALSE
135321,oa,FALSE
135321,slr,FALSE
135321,sst,FALSE
135322,oa,FALSE
135322,slr,FALSE
135322,sst,FALSE
135328,oa,FALSE
135328,slr,FALSE
135328,sst,FALSE
135330,oa,FALSE
135330,slr,FALSE
135330,sst,FALSE
135336,oa,FALSE
135336,slr,FALSE
135336,sst,FALSE
135351,oa,FALSE
135351,slr,FALSE
135351,sst,FALSE
135352,oa,FALSE
135352,slr,FALSE
135352,sst,FALSE
135363,oa,FALSE
135363,slr,FALSE
135363,sst,FALSE
135373,oa,FALSE
135373,slr,FALSE
135373,sst,FALSE
135381,oa,FALSE
135381,slr,FALSE
135381,sst,FALSE
136315,oa,FALSE
136315,slr,NA
136315,sst,TRUE
154617,oa,FALSE
154617,slr,NA
154617,sst,TRUE
154629,oa,FALSE
154629,slr,NA
154629,sst,FALSE
154639,oa,FALSE
154639,slr,NA
154639,sst,FALSE
154737,oa,FALSE
154737,slr,NA
154737,sst,FALSE
154817,oa,FALSE
154817,slr,NA
154817,sst,FALSE
154989,oa,FALSE
154989,slr,NA
154989,sst,FALSE
154990,oa,FALSE
154990,slr,NA
154990,sst,FALSE
155073,oa,FALSE
155073,slr,NA
155073,sst,FALSE
155152,oa,FALSE
155152,slr,NA
155152,sst,FALSE
155156,oa,FALSE
155156,slr,NA
155156,sst,TRUE
155165,oa,FALSE
155165,slr,NA
155165,sst,FALSE
155285,oa,FALSE
155285,slr,NA
155285,sst,FALSE
162496,oa,FALSE
162496,slr,NA
162496,sst,NA
162497,oa,FALSE
162497,slr,NA
162497,sst,FALSE
162498,oa,FALSE
162498,slr,NA
162498,sst,NA
162500,oa,FALSE
162500,slr,NA
162500,sst,NA
162503,oa,FALSE
162503,slr,NA
162503,sst,NA
162504,oa,FALSE
162504,slr,NA
162504,sst,NA
162505,oa,FALSE
162505,slr,NA
162505,sst,FALSE
162506,oa,FALSE
162506,slr,NA
162506,sst,NA
162507,oa,FALSE
162507,slr,NA
162507,sst,FALSE
162509,oa,FALSE
162509,slr,NA
162509,sst,NA
162510,oa,FALSE
162510,slr,NA
162510,sst,NA
162511,oa,FALSE
162511,slr,NA
162511,sst,NA
162512,oa,FALSE
162512,slr,NA
162512,sst,NA
162513,oa,FALSE
162513,slr,NA
162513,sst,NA
162514,oa,FALSE
162514,slr,NA
162514,sst,NA
162515,oa,FALSE
162515,slr,NA
162515,sst,NA
162520,oa,FALSE
162520,slr,NA
162520,sst,NA
162522,oa,FALSE
162522,slr,NA
162522,sst,FALSE
162524,oa,FALSE
162524,slr,NA
162524,sst,NA
162525,oa,FALSE
162525,slr,NA
162525,sst,NA
162528,oa,FALSE
162528,slr,NA
162528,sst,NA
162532,oa,FALSE
162532,slr,NA
162532,sst,NA
162533,oa,FALSE
162533,slr,NA
162533,sst,NA
162535,oa,FALSE
162535,slr,NA
162535,sst,NA
162538,oa,FALSE
162538,slr,NA
162538,sst,FALSE
162540,oa,FALSE
162540,slr,NA
162540,sst,NA
162541,oa,FALSE
162541,slr,NA
162541,sst,NA
162542,oa,FALSE
162542,slr,NA
162542,sst,NA
162544,oa,FALSE
162544,slr,NA
162544,sst,NA
162545,oa,FALSE
162545,slr,NA
162545,sst,NA
162548,oa,FALSE
162548,slr,NA
162548,sst,NA
162549,oa,FALSE
162549,slr,NA
162549,sst,FALSE
162551,oa,FALSE
162551,slr,NA
162551,sst,NA
162553,oa,FALSE
162553,slr,NA
162553,sst,NA
162554,oa,FALSE
162554,slr,NA
162554,sst,FALSE
162556,oa,FALSE
162556,slr,NA
162556,sst,NA
162558,oa,FALSE
162558,slr,NA
162558,sst,NA
162561,oa,FALSE
162561,slr,NA
162561,sst,NA
162563,oa,FALSE
162563,slr,NA
162563,sst,FALSE
162564,oa,FALSE
162564,slr,NA
162564,sst,NA
162566,oa,FALSE
162566,slr,NA
162566,sst,NA
162567,oa,FALSE
162567,slr,NA
162567,sst,NA
162568,oa,FALSE
162568,slr,NA
162568,sst,NA
162570,oa,FALSE
162570,slr,NA
162570,sst,NA
162577,oa,FALSE
162577,slr,NA
162577,sst,NA
162578,oa,FALSE
162578,slr,NA
162578,sst,NA
162579,oa,FALSE
162579,slr,NA
162579,sst,FALSE
162581,oa,FALSE
162581,slr,NA
162581,sst,NA
162582,oa,FALSE
162582,slr,NA
162582,sst,FALSE
162583,oa,FALSE
162583,slr,NA
162583,sst,FALSE
162584,oa,FALSE
162584,slr,NA
162584,sst,NA
162588,oa,FALSE
162588,slr,NA
162588,sst,NA
162590,oa,FALSE
162590,slr,NA
162590,sst,NA
162591,oa,FALSE
162591,slr,NA
162591,sst,NA
162593,oa,FALSE
162593,slr,NA
162593,sst,NA
162594,oa,FALSE
162594,slr,NA
162594,sst,NA
162596,oa,FALSE
162596,slr,NA
162596,sst,NA
162600,oa,FALSE
162600,slr,NA
162600,sst,NA
162603,oa,FALSE
162603,slr,NA
162603,sst,NA
162605,oa,FALSE
162605,slr,NA
162605,sst,FALSE
162606,oa,FALSE
162606,slr,NA
162606,sst,NA
162608,oa,FALSE
162608,slr,NA
162608,sst,FALSE
162612,oa,FALSE
162612,slr,NA
162612,sst,NA
162613,oa,FALSE
162613,slr,NA
162613,sst,FALSE
162615,oa,FALSE
162615,slr,NA
162615,sst,NA
162618,oa,FALSE
162618,slr,NA
162618,sst,NA
162619,oa,FALSE
162619,slr,NA
162619,sst,FALSE
162621,oa,FALSE
162621,slr,NA
162621,sst,NA
162622,oa,FALSE
162622,slr,NA
162622,sst,NA
162623,oa,FALSE
162623,slr,NA
162623,sst,NA
162624,oa,FALSE
162624,slr,NA
162624,sst,FALSE
162625,oa,FALSE
162625,slr,NA
162625,sst,NA
162626,oa,FALSE
162626,slr,NA
162626,sst,NA
162627,oa,FALSE
162627,slr,NA
162627,sst,FALSE
162629,oa,FALSE
162629,slr,NA
162629,sst,NA
162633,oa,FALSE
162633,slr,NA
162633,sst,NA
162634,oa,FALSE
162634,slr,NA
162634,sst,NA
162635,oa,FALSE
162635,slr,NA
162635,sst,NA
162637,oa,FALSE
162637,slr,NA
162637,sst,NA
162638,oa,FALSE
162638,slr,NA
162638,sst,NA
162639,oa,FALSE
162639,slr,NA
162639,sst,NA
162640,oa,FALSE
162640,slr,NA
162640,sst,NA
162641,oa,FALSE
162641,slr,NA
162641,sst,NA
162642,oa,FALSE
162642,slr,NA
162642,sst,FALSE
162645,oa,FALSE
162645,slr,NA
162645,sst,NA
162647,oa,FALSE
162647,slr,NA
162647,sst,NA
162648,oa,FALSE
162648,slr,NA
162648,sst,NA
162649,oa,FALSE
162649,slr,NA
162649,sst,NA
162650,oa,FALSE
162650,slr,NA
162650,sst,NA
162651,oa,FALSE
162651,slr,NA
162651,sst,NA
162652,oa,FALSE
162652,slr,NA
162652,sst,NA
162653,oa,FALSE
162653,slr,NA
162653,sst,NA
162655,oa,FALSE
162655,slr,NA
162655,sst,NA
162658,oa,FALSE
162658,slr,NA
162658,sst,NA
162660,oa,FALSE
162660,slr,NA
162660,sst,FALSE
162662,oa,FALSE
162662,slr,NA
162662,sst,FALSE
162664,oa,FALSE
162664,slr,NA
162664,sst,FALSE
162666,oa,FALSE
162666,slr,NA
162666,sst,FALSE
162667,oa,FALSE
162667,slr,NA
162667,sst,FALSE
162668,oa,FALSE
162668,slr,NA
162668,sst,NA
162670,oa,FALSE
162670,slr,NA
162670,sst,NA
162673,oa,FALSE
162673,slr,NA
162673,sst,NA
162676,oa,FALSE
162676,slr,NA
162676,sst,NA
162677,oa,FALSE
162677,slr,NA
162677,sst,NA
162678,oa,FALSE
162678,slr,NA
162678,sst,NA
162679,oa,FALSE
162679,slr,NA
162679,sst,FALSE
162680,oa,FALSE
162680,slr,NA
162680,sst,NA
162681,oa,FALSE
162681,slr,NA
162681,sst,FALSE
162684,oa,FALSE
162684,slr,NA
162684,sst,NA
162687,oa,FALSE
162687,slr,NA
162687,sst,NA
162695,oa,FALSE
162695,slr,NA
162695,sst,FALSE
162696,oa,FALSE
162696,slr,NA
162696,sst,NA
162697,oa,FALSE
162697,slr,NA
162697,sst,NA
162698,oa,FALSE
162698,slr,NA
162698,sst,TRUE
162699,oa,FALSE
162699,slr,NA
162699,sst,NA
162700,oa,FALSE
162700,slr,NA
162700,sst,FALSE
162701,oa,FALSE
162701,slr,NA
162701,sst,NA
162703,oa,FALSE
162703,slr,NA
162703,sst,NA
162705,oa,FALSE
162705,slr,NA
162705,sst,FALSE
162706,oa,FALSE
162706,slr,NA
162706,sst,NA
162707,oa,FALSE
162707,slr,NA
162707,sst,NA
162708,oa,FALSE
162708,slr,NA
162708,sst,NA
162710,oa,FALSE
162710,slr,NA
162710,sst,NA
162713,oa,FALSE
162713,slr,NA
162713,sst,FALSE
162714,oa,FALSE
162714,slr,NA
162714,sst,NA
162716,oa,FALSE
162716,slr,NA
162716,sst,FALSE
162717,oa,FALSE
162717,slr,NA
162717,sst,NA
162718,oa,FALSE
162718,slr,NA
162718,sst,FALSE
162720,oa,FALSE
162720,slr,NA
162720,sst,FALSE
162721,oa,FALSE
162721,slr,NA
162721,sst,FALSE
162912,oa,FALSE
162912,slr,FALSE
162912,sst,FALSE
162913,oa,FALSE
162913,slr,NA
162913,sst,FALSE
162935,oa,FALSE
162935,slr,NA
162935,sst,FALSE
162954,oa,FALSE
162954,slr,NA
162954,sst,FALSE
162974,oa,FALSE
162974,slr,FALSE
162974,sst,FALSE
162977,oa,FALSE
162977,slr,NA
162977,sst,NA
162997,oa,FALSE
162997,slr,NA
162997,sst,FALSE
163004,oa,FALSE
163004,slr,FALSE
163004,sst,FALSE
163006,oa,FALSE
163006,slr,NA
163006,sst,FALSE
163017,oa,FALSE
163017,slr,NA
163017,sst,FALSE
163032,oa,FALSE
163032,slr,NA
163032,sst,FALSE
163036,oa,FALSE
163036,slr,FALSE
163036,sst,FALSE
163055,oa,FALSE
163055,slr,NA
163055,sst,FALSE
163117,oa,FALSE
163117,slr,NA
163117,sst,NA
163128,oa,FALSE
163128,slr,NA
163128,sst,NA
163138,oa,FALSE
163138,slr,NA
163138,sst,FALSE
163147,oa,FALSE
163147,slr,FALSE
163147,sst,FALSE
163165,oa,FALSE
163165,slr,NA
163165,sst,FALSE
163175,oa,FALSE
163175,slr,NA
163175,sst,FALSE
163200,oa,FALSE
163200,slr,NA
163200,sst,FALSE
163224,oa,FALSE
163224,slr,FALSE
163224,sst,FALSE
163236,oa,FALSE
163236,slr,NA
163236,sst,FALSE
163241,oa,FALSE
163241,slr,NA
163241,sst,NA
163280,oa,FALSE
163280,slr,NA
163280,sst,FALSE
163291,oa,FALSE
163291,slr,FALSE
163291,sst,FALSE
163301,oa,FALSE
163301,slr,NA
163301,sst,FALSE
163303,oa,FALSE
163303,slr,NA
163303,sst,FALSE
163317,oa,TRUE
163317,slr,NA
163317,sst,FALSE
163318,oa,FALSE
163318,slr,NA
163318,sst,FALSE
163329,oa,FALSE
163329,slr,NA
163329,sst,FALSE
163339,oa,FALSE
163339,slr,FALSE
163339,sst,FALSE
163344,oa,FALSE
163344,slr,FALSE
163344,sst,FALSE
163346,oa,FALSE
163346,slr,NA
163346,sst,FALSE
163359,oa,TRUE
163359,slr,FALSE
163359,sst,FALSE
163384,oa,FALSE
163384,slr,NA
163384,sst,FALSE
165633,oa,FALSE
165633,slr,NA
165633,sst,FALSE
165672,oa,FALSE
165672,slr,NA
165672,sst,FALSE
165687,oa,FALSE
165687,slr,NA
165687,sst,FALSE
165713,oa,FALSE
165713,slr,NA
165713,sst,FALSE
165719,oa,FALSE
165719,slr,NA
165719,sst,FALSE
165880,oa,FALSE
165880,slr,NA
165880,sst,FALSE
165910,oa,FALSE
165910,slr,NA
165910,sst,FALSE
166184,oa,FALSE
166184,slr,NA
166184,sst,TRUE
166189,oa,FALSE
166189,slr,NA
166189,sst,FALSE
166894,oa,FALSE
166894,slr,FALSE
166894,sst,TRUE
169015,oa,FALSE
169015,slr,FALSE
169015,sst,TRUE
169676,oa,FALSE
169676,slr,NA
169676,sst,TRUE
170063,oa,FALSE
170063,slr,NA
170063,sst,FALSE
170153,oa,FALSE
170153,slr,NA
170153,sst,FALSE
170173,oa,FALSE
170173,slr,FALSE
170173,sst,TRUE
170181,oa,FALSE
170181,slr,NA
170181,sst,FALSE
170189,oa,FALSE
170189,slr,NA
170189,sst,FALSE
170244,oa,FALSE
170244,slr,NA
170244,sst,FALSE
170257,oa,FALSE
170257,slr,FALSE
170257,sst,FALSE
172284,oa,FALSE
172284,slr,NA
172284,sst,FALSE
173320,oa,FALSE
173320,slr,NA
173320,sst,TRUE
173327,oa,FALSE
173327,slr,NA
173327,sst,TRUE
173331,oa,FALSE
173331,slr,FALSE
173331,sst,FALSE
173364,oa,FALSE
173364,slr,NA
173364,sst,TRUE
173384,oa,FALSE
173384,slr,NA
173384,sst,FALSE
176704,oa,FALSE
176704,slr,NA
176704,sst,FALSE
176706,oa,FALSE
176706,slr,NA
176706,sst,FALSE
176714,oa,FALSE
176714,slr,NA
176714,sst,TRUE
176720,oa,FALSE
176720,slr,NA
176720,sst,FALSE
176721,oa,FALSE
176721,slr,FALSE
176721,sst,FALSE
176725,oa,FALSE
176725,slr,FALSE
176725,sst,FALSE
176736,oa,FALSE
176736,slr,FALSE
176736,sst,FALSE
176739,oa,FALSE
176739,slr,NA
176739,sst,TRUE
176740,oa,FALSE
176740,slr,FALSE
176740,sst,FALSE
176742,oa,FALSE
176742,slr,NA
176742,sst,FALSE
176743,oa,FALSE
176743,slr,NA
176743,sst,FALSE
176748,oa,FALSE
176748,slr,NA
176748,sst,FALSE
176750,oa,FALSE
176750,slr,FALSE
176750,sst,FALSE
176763,oa,FALSE
176763,slr,NA
176763,sst,TRUE
176770,oa,FALSE
176770,slr,NA
176770,sst,TRUE
176771,oa,FALSE
176771,slr,TRUE
176771,sst,TRUE
178796,oa,FALSE
178796,slr,TRUE
178796,sst,TRUE
178797,oa,FALSE
178797,slr,FALSE
178797,sst,TRUE
178798,oa,FALSE
178798,slr,FALSE
178798,sst,TRUE
178799,oa,FALSE
178799,slr,FALSE
178799,sst,TRUE
178800,oa,FALSE
178800,slr,TRUE
178800,sst,TRUE
178801,oa,FALSE
178801,slr,FALSE
178801,sst,TRUE
178802,oa,FALSE
178802,slr,FALSE
178802,sst,TRUE
178803,oa,FALSE
178803,slr,FALSE
178803,sst,TRUE
178804,oa,FALSE
178804,slr,FALSE
178804,sst,TRUE
178805,oa,FALSE
178805,slr,FALSE
178805,sst,TRUE
178806,oa,FALSE
178806,slr,FALSE
178806,sst,TRUE
178807,oa,FALSE
178807,slr,FALSE
178807,sst,TRUE
178808,oa,FALSE
178808,slr,FALSE
178808,sst,TRUE
178809,oa,FALSE
178809,slr,FALSE
178809,sst,TRUE
178811,oa,FALSE
178811,slr,FALSE
178811,sst,TRUE
178812,oa,FALSE
178812,slr,FALSE
178812,sst,TRUE
178814,oa,FALSE
178814,slr,TRUE
178814,sst,TRUE
178815,oa,FALSE
178815,slr,TRUE
178815,sst,TRUE
178816,oa,FALSE
178816,slr,FALSE
178816,sst,TRUE
178817,oa,FALSE
178817,slr,FALSE
178817,sst,TRUE
178818,oa,FALSE
178818,slr,FALSE
178818,sst,TRUE
178819,oa,FALSE
178819,slr,FALSE
178819,sst,TRUE
178820,oa,FALSE
178820,slr,FALSE
178820,sst,TRUE
178821,oa,FALSE
178821,slr,FALSE
178821,sst,TRUE
178822,oa,FALSE
178822,slr,FALSE
178822,sst,TRUE
178823,oa,FALSE
178823,slr,FALSE
178823,sst,TRUE
178824,oa,FALSE
178824,slr,FALSE
178824,sst,TRUE
178825,oa,FALSE
178825,slr,FALSE
178825,sst,TRUE
178826,oa,FALSE
178826,slr,FALSE
178826,sst,TRUE
178827,oa,FALSE
178827,slr,TRUE
178827,sst,TRUE
178828,oa,FALSE
178828,slr,FALSE
178828,sst,TRUE
178829,oa,FALSE
178829,slr,FALSE
178829,sst,TRUE
178830,oa,FALSE
178830,slr,FALSE
178830,sst,TRUE
178831,oa,FALSE
178831,slr,FALSE
178831,sst,TRUE
178832,oa,FALSE
178832,slr,FALSE
178832,sst,TRUE
178833,oa,FALSE
178833,slr,FALSE
178833,sst,TRUE
178834,oa,FALSE
178834,slr,FALSE
178834,sst,TRUE
178835,oa,FALSE
178835,slr,FALSE
178835,sst,TRUE
178836,oa,FALSE
178836,slr,TRUE
178836,sst,TRUE
178837,oa,FALSE
178837,slr,FALSE
178837,sst,TRUE
178838,oa,FALSE
178838,slr,FALSE
178838,sst,TRUE
178839,oa,FALSE
178839,slr,FALSE
178839,sst,TRUE
178840,oa,FALSE
178840,slr,FALSE
178840,sst,TRUE
178841,oa,FALSE
178841,slr,FALSE
178841,sst,TRUE
178842,oa,FALSE
178842,slr,TRUE
178842,sst,TRUE
178843,oa,FALSE
178843,slr,TRUE
178843,sst,TRUE
178844,oa,FALSE
178844,slr,FALSE
178844,sst,TRUE
178845,oa,FALSE
178845,slr,TRUE
178845,sst,TRUE
178846,oa,FALSE
178846,slr,TRUE
178846,sst,TRUE
178847,oa,FALSE
178847,slr,FALSE
178847,sst,TRUE
178848,oa,FALSE
178848,slr,TRUE
178848,sst,TRUE
178849,oa,FALSE
178849,slr,FALSE
178849,sst,TRUE
178850,oa,FALSE
178850,slr,FALSE
178850,sst,TRUE
178851,oa,FALSE
178851,slr,FALSE
178851,sst,TRUE
178852,oa,FALSE
178852,slr,TRUE
178852,sst,TRUE
178853,oa,FALSE
178853,slr,FALSE
178853,sst,TRUE
178854,oa,FALSE
178854,slr,TRUE
178854,sst,TRUE
178855,oa,FALSE
178855,slr,FALSE
178855,sst,TRUE
178856,oa,FALSE
178856,slr,FALSE
178856,sst,TRUE
178857,oa,FALSE
178857,slr,FALSE
178857,sst,TRUE
178858,oa,FALSE
178858,slr,FALSE
178858,sst,TRUE
179030,oa,FALSE
179030,slr,NA
179030,sst,NA
183097,oa,FALSE
183097,slr,NA
183097,sst,TRUE
183155,oa,FALSE
183155,slr,NA
183155,sst,TRUE
183228,oa,FALSE
183228,slr,NA
183228,sst,TRUE
183243,oa,FALSE
183243,slr,NA
183243,sst,TRUE
183258,oa,FALSE
183258,slr,FALSE
183258,sst,TRUE
183266,oa,FALSE
183266,slr,NA
183266,sst,TRUE
183303,oa,FALSE
183303,slr,NA
183303,sst,TRUE
183318,oa,FALSE
183318,slr,FALSE
183318,sst,TRUE
183319,oa,FALSE
183319,slr,NA
183319,sst,TRUE
183326,oa,FALSE
183326,slr,NA
183326,sst,TRUE
183347,oa,FALSE
183347,slr,NA
183347,sst,FALSE
183348,oa,FALSE
183348,slr,NA
183348,sst,TRUE
183395,oa,FALSE
183395,slr,NA
183395,sst,TRUE
183462,oa,FALSE
183462,slr,NA
183462,sst,TRUE
183513,oa,FALSE
183513,slr,FALSE
183513,sst,TRUE
183534,oa,FALSE
183534,slr,NA
183534,sst,TRUE
183551,oa,FALSE
183551,slr,FALSE
183551,sst,TRUE
183605,oa,FALSE
183605,slr,NA
183605,sst,TRUE
183626,oa,FALSE
183626,slr,FALSE
183626,sst,TRUE
183699,oa,FALSE
183699,slr,NA
183699,sst,TRUE
183702,oa,FALSE
183702,slr,NA
183702,sst,TRUE
183720,oa,FALSE
183720,slr,NA
183720,sst,TRUE
183728,oa,FALSE
183728,slr,FALSE
183728,sst,TRUE
183746,oa,FALSE
183746,slr,NA
183746,sst,TRUE
183764,oa,FALSE
183764,slr,FALSE
183764,sst,TRUE
183769,oa,FALSE
183769,slr,NA
183769,sst,TRUE
183771,oa,FALSE
183771,slr,NA
183771,sst,TRUE
183775,oa,FALSE
183775,slr,NA
183775,sst,TRUE
183798,oa,FALSE
183798,slr,NA
183798,sst,TRUE
183805,oa,FALSE
183805,slr,NA
183805,sst,TRUE
183851,oa,FALSE
183851,slr,NA
183851,sst,TRUE
183873,oa,FALSE
183873,slr,NA
183873,sst,TRUE
183878,oa,FALSE
183878,slr,FALSE
183878,sst,TRUE
183884,oa,FALSE
183884,slr,NA
183884,sst,TRUE
183885,oa,FALSE
183885,slr,NA
183885,sst,FALSE
183902,oa,FALSE
183902,slr,NA
183902,sst,TRUE
183937,oa,FALSE
183937,slr,NA
183937,sst,TRUE
183952,oa,FALSE
183952,slr,NA
183952,sst,TRUE
184014,oa,FALSE
184014,slr,NA
184014,sst,TRUE
184017,oa,FALSE
184017,slr,NA
184017,sst,TRUE
184022,oa,FALSE
184022,slr,FALSE
184022,sst,TRUE
184985,oa,FALSE
184985,slr,FALSE
184985,sst,FALSE
184993,oa,FALSE
184993,slr,NA
184993,sst,FALSE
185027,oa,FALSE
185027,slr,FALSE
185027,sst,FALSE
185032,oa,FALSE
185032,slr,NA
185032,sst,FALSE
187368,oa,FALSE
187368,slr,NA
187368,sst,FALSE
187455,oa,FALSE
187455,slr,NA
187455,sst,FALSE
187595,oa,FALSE
187595,slr,NA
